#Time		#Wave		#Intensity
0.000000	1722.566406	12001.188477
0.000000	1721.590820	12376.465820
0.000000	1720.613281	12607.819336
0.000000	1719.636719	12271.249023
0.000000	1718.659180	12363.809570
0.000000	1717.682617	12528.244141
0.000000	1716.705078	12538.543945
0.000000	1715.727539	12330.619141
0.000000	1714.749023	12317.850586
0.000000	1713.771484	12371.808594
0.000000	1712.792969	12300.023438
0.000000	1711.814453	12507.872070
0.000000	1710.835938	12505.332031
0.000000	1709.856445	12389.969727
0.000000	1708.877930	12700.214844
0.000000	1707.898438	12643.807617
0.000000	1706.918945	12361.915039
0.000000	1705.939453	12710.404297
0.000000	1704.958984	12423.487305
0.000000	1703.979492	12620.718750
0.000000	1702.999023	12720.570313
0.000000	1702.018555	12802.459961
0.000000	1701.038086	12651.404297
0.000000	1700.056641	12705.123047
0.000000	1699.076172	12807.429688
0.000000	1698.094727	12592.513672
0.000000	1697.113281	12774.077148
0.000000	1696.131836	12804.710938
0.000000	1695.149414	12866.006836
0.000000	1694.167969	12812.265625
0.000000	1693.185547	13021.739258
0.000000	1692.203125	12924.554688
0.000000	1691.219727	13292.280273
0.000000	1690.237305	13136.341797
0.000000	1689.253906	13125.998047
0.000000	1688.270508	13187.131836
0.000000	1687.287109	12924.116211
0.000000	1686.303711	13220.013672
0.000000	1685.320313	13222.412109
0.000000	1684.335938	13013.108398
0.000000	1683.351563	13367.455078
0.000000	1682.367188	13331.574219
0.000000	1681.382813	13303.353516
0.000000	1680.397461	13336.307617
0.000000	1679.412109	13384.534180
0.000000	1678.426758	13526.996094
0.000000	1677.441406	13488.566406
0.000000	1676.456055	13546.914063
0.000000	1675.469727	13602.691406
0.000000	1674.483398	13785.711914
0.000000	1673.497070	13930.484375
0.000000	1672.510742	13947.979492
0.000000	1671.524414	14138.444336
0.000000	1670.537109	14099.934570
0.000000	1669.549805	14201.291016
0.000000	1668.562500	14165.323242
0.000000	1667.575195	14210.704102
0.000000	1666.587891	14489.854492
0.000000	1665.599609	14476.711914
0.000000	1664.611328	14351.806641
0.000000	1663.623047	14648.529297
0.000000	1662.634766	14597.271484
0.000000	1661.646484	14708.501953
0.000000	1660.657227	14497.353516
0.000000	1659.667969	14958.734375
0.000000	1658.678711	15011.466797
0.000000	1657.689453	15003.300781
0.000000	1656.699219	15139.685547
0.000000	1655.708984	15425.603516
0.000000	1654.718750	15508.609375
0.000000	1653.728516	15513.013672
0.000000	1652.738281	15679.582031
0.000000	1651.747070	15742.212891
0.000000	1650.756836	15784.553711
0.000000	1649.765625	16199.123047
0.000000	1648.773438	16360.342773
0.000000	1647.782227	16334.181641
0.000000	1646.790039	16426.972656
0.000000	1645.798828	16709.492188
0.000000	1644.806641	17176.558594
0.000000	1643.813477	16980.789063
0.000000	1642.821289	17283.242188
0.000000	1641.828125	17575.455078
0.000000	1640.834961	17549.068359
0.000000	1639.841797	17732.439453
0.000000	1638.848633	17857.621094
0.000000	1637.854492	18295.976563
0.000000	1636.861328	18373.001953
0.000000	1635.867188	18566.142578
0.000000	1634.873047	18855.130859
0.000000	1633.877930	19043.039063
0.000000	1632.883789	19364.609375
0.000000	1631.888672	19423.666016
0.000000	1630.893555	19903.927734
0.000000	1629.898438	20320.943359
0.000000	1628.902344	20573.898438
0.000000	1627.907227	21167.054688
0.000000	1626.911133	22090.115234
0.000000	1625.915039	22692.785156
0.000000	1624.918945	23305.277344
0.000000	1623.921875	24398.583984
0.000000	1622.924805	25546.833984
0.000000	1621.928711	26687.050781
0.000000	1620.930664	28121.294922
0.000000	1619.933594	29185.000000
0.000000	1618.936523	30889.857422
0.000000	1617.938477	31944.992188
0.000000	1616.940430	32768.300781
0.000000	1615.942383	33304.609375
0.000000	1614.943359	33767.789063
0.000000	1613.945313	34281.039063
0.000000	1612.946289	34110.554688
0.000000	1611.947266	34631.050781
0.000000	1610.948242	34651.460938
0.000000	1609.948242	34488.531250
0.000000	1608.949219	34878.050781
0.000000	1607.949219	34185.460938
0.000000	1606.949219	34471.972656
0.000000	1605.948242	34181.230469
0.000000	1604.948242	34389.843750
0.000000	1603.947266	33803.265625
0.000000	1602.946289	34315.296875
0.000000	1601.945313	35258.347656
0.000000	1600.944336	35506.656250
0.000000	1599.942383	36328.765625
0.000000	1598.940430	37325.914063
0.000000	1597.938477	38437.878906
0.000000	1596.936523	39561.894531
0.000000	1595.934570	40687.945313
0.000000	1594.931641	42657.199219
0.000000	1593.928711	43712.035156
0.000000	1592.925781	45309.460938
0.000000	1591.922852	47291.511719
0.000000	1590.918945	48382.226563
0.000000	1589.915039	49910.136719
